Seed,Alpha,Day,Hour,Minute,Time (minutes),Bike ID,Departure Station,Arrival Station,Did Roam,Bike Criticality
2,0.25,0,7,0,420,B37,S4,S41,False,0.4781
2,0.25,0,7,0,420,B104,S11,S35,False,0.7539
2,0.25,0,7,0,420,B269,S27,S29,False,0.2677
2,0.25,0,7,0,420,B319,S31,S57,False,0.765
2,0.25,0,7,0,420,B619,S55,S42,False,0.4183
2,0.25,0,7,1,421,B270,S27,S52,False,0.0848
2,0.25,0,7,2,422,B392,S36,S54,False,0.698
2,0.25,0,7,2,422,B591,S53,S28,False,0.5247
2,0.25,0,7,3,423,B380,S35,S63,False,0.5795
2,0.25,0,7,3,423,B402,S37,S41,False,0.5435
2,0.25,0,7,3,423,B723,S63,S35,False,0.2266
2,0.25,0,7,4,424,B96,S10,S35,False,0.435
2,0.25,0,7,4,424,B557,S50,S41,False,0.1373
2,0.25,0,7,4,424,B653,S58,S60,False,0.6786
2,0.25,0,7,5,425,B105,S11,S32,False,0.8402
2,0.25,0,7,7,427,B38,S4,S56,False,0.6961
2,0.25,0,7,7,427,B106,S11,S32,False,0.14
2,0.25,0,7,7,427,B558,S50,S53,False,0.2641
2,0.25,0,7,8,428,B703,S61,S54,False,0.1758
2,0.25,0,7,8,428,B743,S65,S52,False,0.644
2,0.25,0,7,9,429,B0,S0,S8,False,0.2938
2,0.25,0,7,9,429,B112,S12,S35,False,0.3967
2,0.25,0,7,9,429,B113,S12,S61,False,0.5289
2,0.25,0,7,9,429,B448,S40,S46,False,0.2397
2,0.25,0,7,9,429,B458,S41,S56,False,0.2574
2,0.25,0,7,9,429,B687,S60,S37,False,0.4491
2,0.25,0,7,9,429,B744,S65,S2,False,0.3024
2,0.25,0,7,10,430,B91,S9,S35,False,0.3907
2,0.25,0,7,10,430,B271,S27,S52,False,0.3262
2,0.25,0,7,10,430,B688,S60,S12,False,0.4422
2,0.25,0,7,11,431,B514,S46,S32,False,0.2234
2,0.25,0,7,12,432,B272,S27,S29,False,0.6153
2,0.25,0,7,12,432,B704,S61,S43,False,0.7138
2,0.25,0,7,12,432,B745,S65,S60,False,0.5271
2,0.25,0,7,13,433,B449,S40,S46,False,0.6323
2,0.25,0,7,13,433,B724,S63,S55,False,0.3108
2,0.25,0,7,14,434,B114,S12,S61,False,0.7455
2,0.25,0,7,14,434,B430,S39,S51,False,0.0877
2,0.25,0,7,14,434,B473,S42,S0,False,0.7353
2,0.25,0,7,14,434,B607,S54,S11,False,0.4951
2,0.25,0,7,15,435,B67,S7,S36,False,0.3933
2,0.25,0,7,15,435,B559,S50,S27,False,0.2916
2,0.25,0,7,15,435,B654,S58,S40,False,0.2195
2,0.25,0,7,16,436,B431,S39,S51,False,0.5335
2,0.25,0,7,16,436,B705,S61,S62,False,0.1894
2,0.25,0,7,17,437,B145,S15,S22,False,0.2917
2,0.25,0,7,17,437,B560,S50,S14,False,0.6027
2,0.25,0,7,17,437,B746,S65,S52,False,0.492
2,0.25,0,7,19,439,B710,S62,S62,False,0.276
2,0.25,0,7,20,440,B341,S32,S41,False,0.6162
2,0.25,0,7,21,441,B92,S9,S35,False,0.3241
2,0.25,0,7,21,441,B451,S40,S47,False,0.1109
2,0.25,0,7,21,441,B561,S50,S41,False,0.3491
2,0.25,0,7,21,441,B690,S60,S49,False,0.8968
2,0.25,0,7,21,441,B706,S61,S55,False,0.5098
2,0.25,0,7,22,442,B572,S51,S45,False,0.7982
2,0.25,0,7,22,442,B620,S55,S46,False,0.622
2,0.25,0,7,22,442,B691,S60,S49,False,0.2634
2,0.25,0,7,23,443,B97,S10,S0,False,0.0473
2,0.25,0,7,24,444,B381,S35,S39,False,0.5015
2,0.25,0,7,24,444,B515,S46,S35,False,0.2643
2,0.25,0,7,24,444,B582,S52,S54,False,0.2641
2,0.25,0,7,25,445,B382,S35,S39,False,0.0606
2,0.25,0,7,25,445,B756,S66,S40,False,0.374
2,0.25,0,7,26,446,B707,S61,S31,False,0.3759
2,0.25,0,7,27,447,B383,S35,S35,False,0.2538
2,0.25,0,7,27,447,B640,S57,S46,False,0.2509
2,0.25,0,7,28,448,B229,S24,S50,False,0.1469
2,0.25,0,7,28,448,B452,S40,S47,False,0.3783
2,0.25,0,7,29,449,B403,S37,S36,False,0.1853
2,0.25,0,7,29,449,B635,S56,S11,False,0.4291
2,0.25,0,7,30,450,B230,S24,S33,False,0.236
2,0.25,0,7,30,450,B342,S32,S39,False,0.1317
2,0.25,0,7,31,451,B273,S27,S29,False,0.67
2,0.25,0,7,31,451,B453,S40,S49,False,0.5573
2,0.25,0,7,31,451,B711,S62,S54,False,0.264
2,0.25,0,7,32,452,B146,S15,S22,False,0.4016
2,0.25,0,7,33,453,B573,S51,S45,False,0.592
2,0.25,0,7,33,453,B747,S65,S60,False,0.191
2,0.25,0,7,34,454,B107,S11,S50,False,0.2627
2,0.25,0,7,34,454,B562,S50,S14,False,0.2164
2,0.25,0,7,34,454,B708,S61,S35,False,0.607
2,0.25,0,7,34,454,B712,S62,S55,False,0.2786
